"label","text","vector"
"0","生きて償おうと死んで償おうと同じだから世間のために死ねばいいだけじゃない死刑求刑","-0.14585574 -0.25403133 0.053532336 -0.029322328 0.059146367 -0.027238043 0.09818168 0.15430135 -0.07168475 -0.01308111 0.104268625 -0.021108508 0.005184443 -0.23121339 -0.026610183 0.05866819 0.10377109 -0.08566705 0.28478745 -0.11080075 -0.005762605 0.065880746 0.1236339 0.05116992 -0.030189866 -0.21332046 0.16155009 0.016162887 -0.12624784 -0.07385526 -0.07521326 0.094147526 -0.10429392 -0.0827501 -0.09370824 -0.043828864 -0.1242475 -0.08244663 0.15939924 0.017152729 -0.1381518 0.07181731 0.19619377 -0.0033057502 -0.049037945 0.0518314 0.20938739 0.0749535 -0.085739054 -0.018450078 -0.018773526 -0.015437643 0.013647582 -0.0685142 0.1777306 -0.10054039 -0.013022591 0.11852534 0.015616879 -0.099106185 -0.049398664 -0.16240098 0.021806987 0.01526507 -0.03596454 0.079049245 -0.0557752 0.07139274 0.12204317 -0.0048909187 0.0007155399 0.18600477 -0.0023407026 0.09484159 0.056737043 0.029560057 0.2018985 0.17333072 0.0645409 0.06844744 0.011925497 -0.056651175 0.06633669 -0.07260935 -0.11245826 0.034540646 -0.029179119 -0.047872297 0.06444522 0.011225243 -0.054313388 -0.07140788 0.024606297 0.0059171026 0.0022570714 -0.0763567 0.042650737 -0.13112856 0.109328985 0.12623736"
"0","死刑求刑について。
死刑にして欲しいと思うのも、その犯罪者に対する殺意…？死刑より苦しむ刑を作ったら、その刑が正しく使用されなかった時にどうするのか…","-0.14597185 -0.25394174 0.053555615 -0.028277343 0.05905498 -0.027567951 0.09840978 0.15376261 -0.0716862 -0.0124116745 0.10464793 -0.02018641 0.0052401028 -0.23130237 -0.027725058 0.058640063 0.10517853 -0.084847584 0.28461802 -0.111833625 -0.004652728 0.06610434 0.1242639 0.051700138 -0.029776387 -0.21304278 0.16162483 0.015842393 -0.12510984 -0.0732124 -0.07437682 0.09382695 -0.10459797 -0.082138166 -0.09366048 -0.0437162 -0.12300014 -0.08222937 0.15942068 0.016350655 -0.13917367 0.0711812 0.19687356 -0.0027882974 -0.048959557 0.051862415 0.20916732 0.07532678 -0.08548884 -0.018017825 -0.018340392 -0.014616952 0.013737104 -0.068786465 0.17713706 -0.100566015 -0.013793946 0.11776885 0.015989045 -0.099443205 -0.049705338 -0.16287494 0.021174781 0.015071783 -0.035472725 0.07915862 -0.055549905 0.07092947 0.12258269 -0.005555645 0.0012910374 0.18591636 -0.0024910972 0.09505342 0.056365944 0.029808683 0.20199049 0.17412247 0.06388391 0.06837337 0.011867209 -0.055129085 0.06666211 -0.07299265 -0.11298127 0.03424613 -0.02962821 -0.047768384 0.0642739 0.010313243 -0.05491381 -0.07222683 0.024869032 0.006027003 0.0024789374 -0.0762409 0.04300998 -0.13088761 0.10934745 0.12644924"
"0","学歴も教養もないからかもだけど
1人女の子を酷い殺し方をして死刑求刑するってそんなに騒ぐことなの？
どんな殺し方をしたのか
殺された方はどれだけ怖くて苦しんだか
一回の死刑じゃ足りないくらい
日本は刑罰が軽すぎないか？","-0.14639926 -0.2535532 0.053244505 -0.028561603 0.059690025 -0.02807445 0.09810645 0.15390667 -0.07183767 -0.013154581 0.104278415 -0.0210327 0.0053402875 -0.23073448 -0.02797422 0.058852963 0.10521681 -0.08405541 0.2848281 -0.11200597 -0.0045417575 0.06604179 0.12452095 0.052359655 -0.02982077 -0.21269333 0.16100402 0.016357068 -0.12537132 -0.07282114 -0.07430471 0.0937517 -0.10509233 -0.08189208 -0.09332166 -0.04365849 -0.12313952 -0.08233952 0.15906112 0.016997779 -0.13887268 0.07046478 0.19639786 -0.0024920118 -0.049489785 0.052647542 0.20924489 0.075715445 -0.08572972 -0.018000461 -0.017632026 -0.014671258 0.012863085 -0.06893487 0.17666662 -0.10101648 -0.013010315 0.11714683 0.015868556 -0.09886944 -0.049979515 -0.1630277 0.022372773 0.015001331 -0.03597824 0.07905245 -0.055696394 0.0716137 0.12339601 -0.005233707 0.000115834315 0.18564902 -0.0022366147 0.09558784 0.056505103 0.030128371 0.20262095 0.17447603 0.06369507 0.067964084 0.011444715 -0.055133406 0.06683854 -0.07327422 -0.11307876 0.033920404 -0.029471552 -0.047356267 0.06458375 0.010548616 -0.055520047 -0.07256554 0.024423068 0.007078074 0.0024124938 -0.07666875 0.04203279 -0.13084984 0.109083965 0.12681293"
"0","RT @KEN48309702: 死刑が求刑されほどの極悪非道な事件は、大抵死刑じゃ足りないという感覚になることが殆どだ。生かさず殺さずでジワジワと拷問して苦しめ続けるのが相応しい。京アニでは火あぶりとかハンムラビ法典的要素を入れてもいい。
#死刑求刑","-0.14530517 -0.25399822 0.05373073 -0.02836534 0.058893476 -0.02755805 0.09815232 0.15436876 -0.07190493 -0.011434553 0.10441382 -0.020209488 0.0047824094 -0.23164512 -0.026927132 0.057551168 0.10421135 -0.08534217 0.28456175 -0.111072354 -0.0054228944 0.06585849 0.124286644 0.051817905 -0.02940503 -0.21335632 0.16141926 0.015955186 -0.1260948 -0.07460491 -0.07506242 0.093517594 -0.10408534 -0.08302122 -0.0939972 -0.043758046 -0.122458935 -0.08347819 0.15924154 0.01597412 -0.13880455 0.07185189 0.1971967 -0.0029958664 -0.049073447 0.05171334 0.20865637 0.075601116 -0.08601697 -0.01860756 -0.018640807 -0.014629303 0.01432556 -0.06830724 0.17688736 -0.10053092 -0.01362322 0.11818872 0.015676776 -0.09952876 -0.050114658 -0.16244985 0.020681513 0.015084822 -0.034942497 0.07868167 -0.055252038 0.07122044 0.12205297 -0.0056001865 0.0012228119 0.18649188 -0.0023774751 0.09418764 0.056926604 0.029239232 0.20246105 0.17351428 0.06435455 0.06934368 0.011266872 -0.055329725 0.065901704 -0.07226466 -0.112650536 0.03462854 -0.02929516 -0.04789321 0.06461639 0.010486541 -0.0541198 -0.07220263 0.025111567 0.0057660914 0.0018072738 -0.07685216 0.043629836 -0.13058232 0.10934471 0.12663393"
"0","新潟女児殺害、被告に死刑求刑「まれにみる非道な犯行」 #SmartNews 小林被告は昨年５月７日、下校中の女児の背後から軽乗用車を衝突させて連れ去り、わいせつな行為をした後、首を絞めて殺害。同日夜、女児の遺体をＪＲ越後線の線路上に遺棄し、列車にはねさせた。 https://t.co/ufMX0CrMlD","-0.14367202 -0.25493634 0.053423453 -0.027400443 0.057131834 -0.025702046 0.097927034 0.1545536 -0.07146597 -0.010204287 0.10474412 -0.020154484 0.0045459475 -0.23325469 -0.02529451 0.055202853 0.10203339 -0.08677402 0.2845083 -0.110458046 -0.00596104 0.06511877 0.12277592 0.050798528 -0.02839654 -0.21417128 0.16237429 0.015737385 -0.12608501 -0.077095725 -0.07615788 0.09323939 -0.10128548 -0.08355999 -0.09627986 -0.044256784 -0.12089615 -0.08412516 0.15919796 0.014976646 -0.13903995 0.07315804 0.1974318 -0.0038866098 -0.048516117 0.05071061 0.2083455 0.076920606 -0.085985824 -0.019496262 -0.018786883 -0.014056364 0.0171714 -0.068167046 0.17789267 -0.099578075 -0.014707384 0.12058268 0.016659286 -0.09984297 -0.051067717 -0.16254121 0.01755891 0.015344668 -0.032530766 0.07759961 -0.055390026 0.0709732 0.12132608 -0.005960414 0.0023019128 0.18707587 -0.0024234368 0.092276655 0.05880395 0.028815608 0.20247506 0.1713027 0.0670729 0.07152501 0.010869772 -0.055195145 0.06462912 -0.07031489 -0.111510076 0.035154134 -0.0286656 -0.048373543 0.065045424 0.012050239 -0.05250888 -0.07121526 0.02507177 0.0044109095 0.00072533987 -0.07838946 0.04458359 -0.13030313 0.110454835 0.12634543"
"0","これ読んでも、死刑反対とか言う人って、ちょっとおかしいと思う。ていうかか、まだ求刑だからね。無期にもならないんじゃないかな。この国はそういう国。ていうか、死刑なんて生ぬるいよ。","-0.14580423 -0.2546005 0.053360276 -0.028116848 0.059293516 -0.028156525 0.09850074 0.15351002 -0.0716728 -0.012287523 0.10434375 -0.020628642 0.005278865 -0.2312319 -0.027870232 0.058788154 0.104304135 -0.08494625 0.2850686 -0.111623324 -0.004991205 0.06645341 0.12414137 0.051732875 -0.030604193 -0.21307665 0.1619715 0.016575003 -0.12590803 -0.073573455 -0.07459482 0.09418803 -0.10432654 -0.08225258 -0.09412645 -0.043734834 -0.122759424 -0.08241929 0.15942943 0.016392266 -0.13840094 0.071109444 0.19677846 -0.0027918352 -0.04933385 0.051989835 0.20867537 0.07574197 -0.08570894 -0.018392285 -0.01808829 -0.015260867 0.014028607 -0.06828362 0.17698058 -0.100676864 -0.013597989 0.11700121 0.016103353 -0.0988539 -0.049217425 -0.16284817 0.021579167 0.015325314 -0.035381477 0.07904383 -0.054886892 0.07117149 0.12248099 -0.005571005 0.0010364527 0.1859474 -0.0025311096 0.09498391 0.05631885 0.029830795 0.20207316 0.17390698 0.0643746 0.06847277 0.011746274 -0.055602163 0.066701464 -0.07281269 -0.1123655 0.03402898 -0.029530467 -0.04732144 0.064250775 0.010590166 -0.054987673 -0.07247716 0.024838166 0.0061018346 0.0022661844 -0.07691618 0.04248028 -0.13078502 0.10948501 0.12643495"
"0","なにげなーく死刑求刑のタグみてたらグロ画像載ってて辛い、もう今日風呂入る時怖いわ、あーあーあー","-0.14560343 -0.25375745 0.053329594 -0.02771769 0.060339857 -0.026907735 0.098242104 0.15385225 -0.072089665 -0.012423018 0.10387479 -0.020564951 0.0048909555 -0.23153256 -0.02719476 0.059462294 0.10436027 -0.08576036 0.2837641 -0.11045453 -0.0046491455 0.06646662 0.12400905 0.051571824 -0.029828403 -0.21413317 0.16153747 0.015209649 -0.12551628 -0.073921 -0.07481447 0.0935623 -0.103435464 -0.08257227 -0.09358647 -0.043494143 -0.12380896 -0.08245284 0.15949497 0.01525993 -0.13947155 0.07131543 0.1968238 -0.003457782 -0.048512686 0.052307006 0.20879808 0.076017894 -0.0855467 -0.018542716 -0.01876175 -0.01551732 0.013744968 -0.06802931 0.17607035 -0.10078262 -0.014331226 0.11830825 0.014949656 -0.09846853 -0.050959744 -0.16333134 0.021317568 0.015370629 -0.03550893 0.08021146 -0.056004155 0.07180352 0.12248081 -0.0045660115 0.0009035531 0.18609557 -0.0029205922 0.094968274 0.05669573 0.030201638 0.20296581 0.17342013 0.06470591 0.06776812 0.0113937445 -0.0557957 0.06701895 -0.07209051 -0.1124597 0.0334849 -0.028935883 -0.046609044 0.06529045 0.010476716 -0.054327037 -0.07197044 0.024799636 0.0050544953 0.0031116987 -0.07628693 0.04466729 -0.13103563 0.10920682 0.12608191"
"0","まあ初犯1殺だと無期も怪しくて長めの有期刑なんだろうけど、判決出たら荒れそうだな。むしろ裁判員から「ロリコンは一生治らないので死刑」って発言がでたかどうかが気になる。

２５歳男に死刑求刑＝女児殺害公判、「悪逆非道」と検察―新潟地裁 (2019年11月22日) https://t.co/1nsDJ90PJe","-0.1445363 -0.25452527 0.0538385 -0.02819237 0.057466447 -0.025531853 0.09763839 0.15375303 -0.071570806 -0.011294576 0.10384112 -0.02029459 0.0047816955 -0.23240215 -0.025685238 0.056522753 0.10302786 -0.08595012 0.28504184 -0.110925354 -0.006041814 0.06542158 0.1236127 0.051908214 -0.029425997 -0.21356678 0.16268478 0.017098866 -0.12611717 -0.07534148 -0.075494915 0.09346926 -0.102464765 -0.083258666 -0.09566466 -0.04459189 -0.12195894 -0.08406185 0.15905777 0.015581064 -0.1388905 0.07198641 0.19739689 -0.0037908093 -0.048043154 0.051200014 0.20851171 0.07671093 -0.08640178 -0.019324508 -0.018950352 -0.013960241 0.016026527 -0.06874267 0.17704555 -0.100030966 -0.014486707 0.11921925 0.015872344 -0.09936496 -0.05022631 -0.16325799 0.018805958 0.015366675 -0.03492068 0.07841387 -0.054998178 0.07141983 0.12109233 -0.0058239503 0.0014117777 0.1870648 -0.0023601009 0.093135625 0.05840243 0.028406236 0.2018716 0.17152093 0.065738656 0.07130085 0.012307993 -0.05525593 0.06556787 -0.07172319 -0.11150124 0.03557509 -0.028671937 -0.047547195 0.06424682 0.010870766 -0.052727472 -0.071675 0.024797803 0.0055785263 0.0018936924 -0.07881354 0.043369804 -0.13064833 0.11033133 0.12647994"
"0","こないだ見たテレメンタリーかNNNドキュメントのどっちかでやってた裁判員制度で一審が死刑求刑でも二審で懲役刑に覆る、ならなんのための制度やねん！みたいなのほんとどうにかならないのって感じ。自分は一人でも人殺したら死刑でいいじゃんと思ってる人だけど、こういうと冤罪ガーとか言う奴まじで","-0.1464518 -0.25405768 0.05382025 -0.028080346 0.059429735 -0.027722672 0.09774988 0.15402494 -0.0719269 -0.013058767 0.10428384 -0.02032 0.0047037313 -0.23089795 -0.027884264 0.059537787 0.10546434 -0.084596634 0.2848363 -0.11149981 -0.0050684577 0.06613021 0.124156706 0.05205387 -0.029954843 -0.21273257 0.16139662 0.01669626 -0.12569202 -0.07285576 -0.07434428 0.093779795 -0.10462658 -0.082296245 -0.09340784 -0.043697685 -0.123094454 -0.08232504 0.1597153 0.01692522 -0.13909248 0.07129359 0.19671664 -0.0031498112 -0.049149692 0.05240956 0.2089678 0.07549451 -0.08537306 -0.018228225 -0.018106233 -0.01509911 0.013371608 -0.068730704 0.17660075 -0.100620784 -0.013459887 0.11712433 0.015502314 -0.09835894 -0.049611084 -0.16300163 0.02209671 0.015705172 -0.035760954 0.07932862 -0.055623975 0.0714747 0.122079775 -0.0056395116 5.186334e-05 0.18575369 -0.0024114933 0.0955949 0.055902768 0.029940818 0.20237158 0.17441943 0.064149946 0.06821538 0.011949474 -0.055746783 0.06652261 -0.07318336 -0.11321947 0.03434634 -0.029122718 -0.047417413 0.064336106 0.010616863 -0.05488515 -0.07195915 0.024754276 0.006814035 0.0027139378 -0.076477155 0.042353794 -0.13084796 0.10912524 0.12660195"
"0","新潟女児殺害、被告に死刑求刑「まれにみる非道な犯行」：朝日新聞デジタル https://t.co/uaitkowcdC","-0.13207762 -0.2581998 0.054739855 -0.024265401 0.052937187 -0.023346988 0.0977949 0.15749145 -0.07195094 -0.0021692312 0.10390246 -0.018989187 0.0016637436 -0.23760152 -0.0172352 0.045694802 0.092931494 -0.09436857 0.28348994 -0.10611499 -0.00788845 0.066058144 0.11828572 0.04865933 -0.026838133 -0.21715412 0.16295037 0.016447084 -0.13021232 -0.086892694 -0.07951079 0.090667486 -0.09192294 -0.08875921 -0.10171771 -0.046737332 -0.11694371 -0.08961714 0.15903386 0.009693221 -0.1388679 0.08046545 0.20181373 -0.0068399184 -0.047357675 0.04440669 0.20422043 0.07931983 -0.08936125 -0.02329858 -0.021063058 -0.013987511 0.027570661 -0.0636913 0.18067394 -0.10036323 -0.018113619 0.12604429 0.013609447 -0.10307555 -0.054747302 -0.15919988 0.007932315 0.01569852 -0.024072476 0.07537641 -0.049982212 0.07087747 0.11764778 -0.006870409 0.009079669 0.1906087 -0.003003313 0.08583769 0.06502321 0.02591939 0.20221625 0.16526018 0.073305294 0.07853845 0.009553275 -0.05618156 0.05963303 -0.05979544 -0.106054954 0.037224803 -0.02514438 -0.04825834 0.06847785 0.015832579 -0.046271123 -0.06769909 0.025399428 -0.0027998146 -0.003862007 -0.081991725 0.052616045 -0.12863763 0.11201384 0.12503484"
"0","でも一審は裁判員制度だから死刑でも高裁でひっくり返って無期懲役だと思います💢裁判員制度なんて無意味💢

新潟女児殺害 被告に死刑求刑 - Yahoo!ニュース https://t.co/eGl7bqVjIL","-0.14296433 -0.25515434 0.054273825 -0.027568538 0.0571366 -0.026765028 0.0973642 0.15472317 -0.07170686 -0.011292724 0.10445791 -0.019802613 0.0040313248 -0.23311809 -0.025277752 0.056304727 0.102755845 -0.087232314 0.28442964 -0.11074231 -0.006140728 0.06583653 0.12289408 0.051424794 -0.02889396 -0.21370299 0.16237698 0.017120669 -0.1268597 -0.07612789 -0.07580322 0.09275086 -0.10153375 -0.0838522 -0.095624894 -0.044515643 -0.12104915 -0.08346437 0.15951544 0.01566054 -0.13817008 0.07321452 0.19762711 -0.004704803 -0.048417095 0.050640084 0.20819996 0.076605886 -0.08646862 -0.01922584 -0.018412843 -0.014740992 0.017042948 -0.068231165 0.17785744 -0.10041674 -0.014455482 0.11936544 0.016090684 -0.0993006 -0.050425805 -0.1627128 0.01847412 0.015510267 -0.032772206 0.078010805 -0.053822137 0.07101279 0.12069151 -0.0063479566 0.0023511795 0.18734764 -0.002610672 0.09281297 0.058162272 0.028287074 0.20245036 0.17153837 0.0670992 0.07163315 0.011659278 -0.05572399 0.06540891 -0.07019775 -0.11146422 0.035957873 -0.02760525 -0.048105113 0.06516728 0.011971468 -0.052829962 -0.0712796 0.024981562 0.004189208 0.00082198344 -0.07894102 0.044536084 -0.13012357 0.110430226 0.12624416"
"0","そんなあなたに、死刑求刑。","-0.14213936 -0.25522697 0.053323288 -0.027547777 0.057099745 -0.025766388 0.09831695 0.15516868 -0.07228873 -0.00975583 0.10411979 -0.019479098 0.0038366097 -0.23321383 -0.024885735 0.05402029 0.1024756 -0.087097675 0.28348437 -0.10975066 -0.005245051 0.067577906 0.12374573 0.052654635 -0.029940747 -0.21407977 0.16309334 0.016882 -0.12676607 -0.07681677 -0.07675575 0.09310875 -0.10043082 -0.08491385 -0.09563053 -0.04432206 -0.12277521 -0.084809035 0.15834957 0.014015266 -0.13770972 0.07313827 0.19868676 -0.004556466 -0.04757633 0.050569754 0.20851767 0.076303564 -0.08710808 -0.018873787 -0.017945064 -0.015021562 0.018164549 -0.066177204 0.17839874 -0.10066011 -0.013626589 0.11951329 0.014555252 -0.1009875 -0.049924888 -0.16251475 0.018264959 0.01588324 -0.03305071 0.07615373 -0.054286886 0.07208858 0.12027335 -0.005054754 0.0037644093 0.18779638 -0.0023860242 0.09142403 0.05861155 0.027758405 0.20121431 0.1717816 0.06644753 0.07193092 0.012314502 -0.05676487 0.06583391 -0.070198126 -0.11070329 0.036096923 -0.027809493 -0.046927724 0.064957276 0.010650286 -0.05175176 -0.07113413 0.024912449 0.0024487262 6.964189e-05 -0.079048224 0.04460955 -0.13015537 0.110294126 0.12651223"
"0","「不特定多数の閲覧者に急性ストレス障害やPTSD、精神的損害を与えたとなれば損害賠償請求の可能性がある」という弁護士もいる。死刑求刑のタグに引っ掛けてケーキ生首グロ画像上げてる人に誰か教えてあげたほうがいいよ。この事件の概要を考えると、悪質度の次元が違う。

https://t.co/SSoMNALf7d","-0.14670233 -0.2534999 0.053533632 -0.028260764 0.06018863 -0.027230293 0.098184966 0.15382029 -0.07154961 -0.013474979 0.10419786 -0.020343 0.0051792767 -0.23035452 -0.028566388 0.05953644 0.10580435 -0.08427267 0.28460005 -0.11171611 -0.0049771736 0.065722995 0.124471255 0.0516114 -0.029980885 -0.21282434 0.16151363 0.01571237 -0.12534933 -0.07279656 -0.074234925 0.0944908 -0.104988895 -0.08201571 -0.09343656 -0.04370827 -0.123532176 -0.081738755 0.15976833 0.016231803 -0.13917373 0.07088683 0.19660543 -0.0026024731 -0.049100388 0.052419752 0.20892814 0.07463722 -0.085464716 -0.018370403 -0.018534942 -0.014899248 0.0130943665 -0.06882024 0.17599873 -0.10041966 -0.013310524 0.118102334 0.015697645 -0.098361045 -0.049781766 -0.16299714 0.02253115 0.015784815 -0.036726575 0.079355806 -0.056104045 0.07191218 0.12293119 -0.005148491 -0.00046337445 0.18581605 -0.00250199 0.09579945 0.056158815 0.03055116 0.20256469 0.17460424 0.06359693 0.06758721 0.011806575 -0.055236053 0.0672912 -0.07383135 -0.11315604 0.03417312 -0.029283931 -0.04795509 0.06400233 0.0104848165 -0.054888822 -0.07225146 0.024396373 0.0070178113 0.0033661926 -0.076219015 0.04302299 -0.13035607 0.10892997 0.1268214"
