label,text,wakati_text
-1.0,「グレタ」さんったら「バレタ」😝 https://t.co/fGaZtaDKdI,グレタ さん
1.0,"グレタさんの意見とかは別として、あの歳であそこまで行動できることは本当に凄いと思うな
わたしには出来なかったことだ…",グレタ さん 意見 別だ する 歳 行動 できる こと 本当だ 凄い 思う ない わたし 出来る ない こと
1.0,"@afpbbcom 一等車に乗ってはいけないのですか？
CO2の観点からすれば列車を選択した時点で彼女の選択は合理的で、そのあとどこに乗ってもいいじゃないですか
グレタさんに何が言われたら批判されてると思ってしまうのはなぜ？
また、彼女の選択について文句を言い非現実な選択肢を出すのはなぜ？",一 等 車 乗る いけない 2 観点 する 列車 選択 する 時点 彼女 選択 合理 的だ あと 乗る いい ない グレタ さん 何 言う れる 批判 する れる る 思う しまう の 彼女 選択 つく 文句 言う 現実 選択肢 出す の
1.0,環境問題に対して何もいえないくせにグレタさんの行動ばっかり文句言って何してんのまじで。大事なのそこじゃないよ,環境 問題 対する いえる ない くせ グレタ さん 行動 文句 言う 何 してん まじる 大事だ ない
-1.0,"セルフプロデュースは良いけど、
嘘ついて人に迷惑かけんなよ。

ドイツ鉄道、グレタさんにツイッターで応酬　「混雑し過ぎ」と形容され（https://t.co/78ocwN1Hus） - Yahoo!ニュース https://t.co/qkBH9HuK8O",セルフ プロデュース 良い 嘘 つく 人 迷惑 かける ドイツ 鉄道 グレタ さん ツイッター 応酬 混雑 する 過ぎる 形容 する れる （） ニュース
1.0,"ガキがちょっとカッコつけただけじゃあねぇか。黙して語れよ。

 グレタさん「帰りの列車は超満員」 ドイツ鉄道が応酬  https://t.co/7o6MpmSu6v",ガキ カッコ つける ない 黙す 語れる グレタ さん 帰り 列車 満員 ドイツ 鉄道 応酬
-1.0,"概して左派の人たちはグレタさんに賛同しているけど、彼女の言っていることを実現しようとしたら、生活上の負担はかなりのものになるはず。
少しでも税金や保険料や物価が上がっただけで、わーわー騒ぎ立てるような人々が、CO2排出抑制による負担増を許容出来るとは思えないんだが。",左派 人 たち グレタ さん 賛同 する いる 彼女 言う いる こと 実現 する する 生活 上 負担 もの なる 税金 保険 料 物価 上がる 騒ぐ 立てる 人々 2 排出 抑制 よる 負担 増 許容 出来る 思える ない
-1.0,グレタさんこういう事やっちゃいかんよ　またネットのグレタさんが嫌いな人達に攻撃する材料あげて・・・,グレタ さん 事 やる いかん ネット グレタ さん 嫌いだ 人 達 攻撃 する 材料 あげる
-1.0,"グレタさんはまず自分のCO2排出量を0にしてみて下さい

地球の環境に貢献した素晴らしい人間として後世に語られるでしょう",グレタ さん 自分 2 排出 量 0 する みる 下さる 地球 環境 貢献 する 素晴らしい 人間 する 後世 語る れる
1.0,なお、話を鉄道移動のみに限れば席に座れない=混んでいると感じるグレタさんが正しい。こりゃ煽りでもなんでもなく、首都圏民の感覚が壊れてるでち。 https://t.co/ekL086owOy,話 鉄道 移動 限る 席 座る ない 混 いる 感じる グレタ さん 正しい 煽り なんでもない 首都 圏 民 感覚 壊れる る ち
-1.0,"いま話題のグレタさんとやら正直嫌い
胡散臭い大人達に16歳なの持ち上げられてる単なるクレーマーにしかみえんし、本人に魅力を探す方が難しい
あの手の薄いものに流されちゃうおっちょこちょいが一定数いるから通用するのかも
#炎上覚悟で嫌いなものを言う",いま 話題 グレタ さん 嫌いだ 胡散臭い 大人 達 16 歳 持つ 上げる られる る クレーマ みえる 本人 魅力 探す 方 難しい 手 薄い もの 流す れる う おっちょこちょいだ 一定 数 いる 通用 する 炎上 覚悟 嫌いだ もの 言う
-1.0,"グレタさんは言ってる事は概ね正しいと思うけど、可愛くないからOUT。
年齢もパフォーマンスも過ぎる。

あれが池田愛恵里ちゃんだったら既に世界は平和になってる。

#池田愛恵里
#cerezo",グレタ さん 言う る 事 正しい 思う 可愛い ない 年齢 パフォーマンス 過ぎる 池田 愛恵里 ちゃん 世界 平和だ なる る 池田 愛恵里
-1.0,グレタさんの実は一等車のチケット買ってあるくせに床座ったアピール、「混んでたから座ったのであって、混んでるという事はエコな電車の需要が高いという事であり素晴らしい事だが？」って反論してるらしいけど16歳の女の子の考える言い訳じゃなくて笑えるな,グレタ さん 実 一 等 車 チケット 買う ある くせ 床 座る アピール 混む たい 座る 混む る いう 事 エコ 電車 需要 高い いう 事 素晴らしい 事 反論 する る 16 歳 女の子 考える 言い訳 ない 笑える
1.0,"@kenichiromogi @play_of_color グレタさんを悪く言う人は
「若さに嫉妬しているから」ですね
なさけない",グレタ さん 悪い 言う 人 若い さ 嫉妬 する いる なさけない
-1.0,"こういうすぐバレるような事をするなよ😨

グレタさん「超満員列車でドイツを移動中よ」床に座る姿を投稿→ドイツ鉄道「ファーストクラスに座っていた」→グレタ「ギャー！」 https://t.co/JnLhx707uz",バレる 事 する ない よ グレタ さん 満員 列車 ドイツ 移動 中 床 座る 姿 投稿 ドイツ 鉄道 ファースト クラス 座る いる グレタ
-1.0,"最初から「混雑し過ぎの電車は素晴らしい兆候。なぜなら列車の需要が高いことを意味するから！」と言っておけば良いのに、、、
「釈明は政治屋の始まり」ですよ？グレタさん",最初 混雑 する 過ぎる 電車 素晴らしい 兆候 列車 需要 高い こと 意味 する 言う おく 良い 釈明 政治 屋 始まり グレタ さん
-1.0,"@mikioshimoji はっきりしました。

貴方は、政治家以前に、プロパガンダに騙される凡人。

グレタさん、中国の二酸化炭素排出には触れたの？

くすくす。",する ます 貴方 政治 家 以前 プロパガンダ 騙す れる 凡人 グレタ さん 中国 二 酸化 炭素 排出 触れる
-1.0,"電車🚋は良くって、飛行機✈️がダメな理由が分からんのだが🥺

#グレタ 

グレタさん「帰りの列車は超満員」  ドイツ鉄道とツイッターで小競り合い https://t.co/DIX8pyI3f3 @afpbbcomから",電車 良い 飛行機 ダメだ 理由 分かる グレタ グレタ さん 帰り 列車 満員 ドイツ 鉄道 ツイッター 小競り合い
-1.0,"@mikioshimoji @couki2622 グレタがすごい？本気で言っているんですか？単なるチャイナの駒じゃないの？何がすごいの・・・
下地さんって相当イタイね（もしかしてチャイナに染まってる？）",グレタ すごい 本気だ 言う いる チャイナ 駒 ない 何 すごい ・ ・ 下地 さん 相当だ イタイ かして チャイナ 染まる る
1.0,グレタさん頼むから日本の通勤ラッシュを国際問題にしてくれ,グレタ さん 頼む 日本 通勤 ラッシュ 国際 問題 する くれる
-1.0,RT @CyVaRaiPsy: @GM_exe グレタさんも、ドイツ鉄道に言われて後から『座れた』って補足するぐらいなら、最初からそう言えばいいのに。,グレタ さん ドイツ 鉄道 言う れる 後 座れる 補足 する ぐらい 最初 言う いい
1.0,"グレタさん、主張するのは別にいいが意見は全て賛美するとは限らんよ。
相手が反論したらどう返すか、主張内容が大事や

 #アベプラ https://t.co/mHGbeO1cdB",グレタ さん 主張 する の 別だ いい 意見 賛美 する 限る 相手 反論 する 返す 主張 内容 大事だ
-1.0,RT @KS_1013: グレタさん、一等車で移動していたのに通路に座っている写真を掲載してドイツ国鉄からツッコミをくらう。まあ、アクティビストはこうした演出も必要と言うことなのだろう。,グレタ さん 一 等 車 移動 する いる 通路 座る いる 写真 掲載 する ドイツ 国鉄 ツッコミ くらう アクティビスト 演出 必要だ 言う こと
-1.0,グレタさんは周りが不思議に夢を叶えてくれる世界を望んでるんやなあ,グレタ さん 周り 不思議だ 夢 叶える くれる 世界 望む る
1.0,グレタさんは悪くない😭😭,グレタ さん 悪い ない
1.0,"グレタさんの活動の意義自体は賞賛しないといけないと思う。
もう世界的に雪崩は起きてるんだからその原因となった小石を責めるのはおかしな話で、雪崩が起きるまで雪を積もらせたのはこれまでの世界的な流れが原因と思う。。
世界的な資本主義の流れから立ち返る必要があるんだろうか。を見てる。",グレタ さん 活動 意義 自体 賞賛 する ない いけない 思う 世界 的だ 雪崩 起きる る 原因 なる 小石 責める の 話 雪崩 起きる 雪 積もる せる の 世界 的だ 流れ 原因 思う 世界 的だ 資本 主義 流れ 立ち返る 必要だ ある 見る る
